time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-24T14:24:53.344Z,38.1603,-118.0172,0,1.4,ml,16,121.2,0.047,0.1251,nn,nn00830462,2021-12-29T16:47:38.157Z,"26 km SSE of Mina, Nevada",earthquake,,0,0.7,6,reviewed,nn,nn
2021-12-24T14:24:25.370Z,40.3208333,-124.7,22.99,3.6,mw,27,261,0.3171,0.12,nc,nc73668291,2021-12-27T20:20:11.332Z,"35km W of Petrolia, CA",earthquake,0.73,1.91,,3,reviewed,nc,nc
2021-12-24T14:23:47.050Z,63.1681,-149.7313,82.4,1.9,ml,,,,0.99,ak,ak021ggavbmu,2021-12-24T14:28:47.793Z,"46 km WSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-24T14:21:20.109Z,-17.8017,-178.514,580.78,4.5,mb,,117,3.271,0.63,us,us6000gf24,2021-12-24T14:38:51.040Z,"231 km E of Levuka, Fiji",earthquake,14.3,9.4,0.079,47,reviewed,us,us
2021-12-24T14:14:00.250Z,33.9346667,-116.713,11.16,0.59,ml,16,160,0.1168,0.11,ci,ci39895687,2022-01-04T18:32:56.489Z,"7km ENE of Cabazon, CA",earthquake,0.3,0.91,0.151,6,reviewed,ci,ci
2021-12-24T14:06:26.989Z,40.1553,-119.634,7.2,1,ml,7,184.83,0.077,0.1087,nn,nn00830680,2021-12-29T21:05:18.848Z,"22 km N of Sutcliffe, Nevada",earthquake,,2,0.32,3,reviewed,nn,nn
2021-12-24T14:06:25.860Z,35.6826667,-117.5231667,2.01,0.98,ml,8,161,0.1459,0.19,ci,ci39895679,2021-12-24T16:39:17.664Z,"14km SW of Searles Valley, CA",earthquake,0.6,1.04,0.135,11,reviewed,ci,ci
2021-12-24T14:06:00.150Z,38.8471667,-122.8166667,1.46,-0.01,md,10,85,0.009122,0.01,nc,nc73669956,2021-12-31T22:43:42.859Z,"9km WNW of Cobb, CA",earthquake,0.32,0.91,0.048,2,reviewed,nc,nc
2021-12-24T14:02:29.505Z,22.3392,101.6867,10,4.6,mb,,60,2.212,1.23,us,us6000gf20,2021-12-24T14:16:56.040Z,"84 km NNW of Phôngsali, Laos",earthquake,5.7,1.6,0.132,17,reviewed,us,us
2021-12-24T13:52:58.290Z,19.2258338928223,-155.426162719727,32.8699989318848,1.98000002,md,34,129,,0.119999997,hv,hv72844927,2021-12-24T13:56:17.040Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.5,0.660000026,1.30999994,14,automatic,hv,hv
2021-12-24T13:49:01.290Z,61.4135,-152.068,11.12,0.25,ml,5,200,,0.03,av,av91450856,2021-12-24T14:19:30.870Z,"Southern Alaska",earthquake,1.22,1.43,0.195481025860253,5,reviewed,av,av
2021-12-24T13:47:37.318Z,40.1348,-119.6614,6.7,1,ml,6,161.7,0.065,0.1182,nn,nn00830679,2021-12-29T21:02:12.824Z,"Nevada",earthquake,,1.6,0.21,3,reviewed,nn,nn
2021-12-24T13:45:35.416Z,60.2234,-151.1082,51.2,1.5,ml,,,,0.68,ak,ak021ggael6p,2021-12-24T13:50:23.499Z,"Kenai Peninsula, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-12-24T13:43:22.983Z,22.3639,101.6878,10,5.7,mww,,21,2.225,0.64,us,us6000gf1y,2022-01-04T04:03:20.812Z,"86 km NNW of Phôngsali, Laos",earthquake,5.6,1.8,0.046,46,reviewed,us,us
2021-12-24T13:10:45.214Z,40.135,-119.6606,6.1,1.1,ml,7,162.15,0.065,0.1287,nn,nn00830678,2021-12-29T20:59:06.777Z,"21 km NNW of Sutcliffe, Nevada",earthquake,,1.5,0.28,5,reviewed,nn,nn
2021-12-24T13:07:59.610Z,38.8418333,-122.8201667,1.57,-0.06,md,8,109,0.0124,0.03,nc,nc73669916,2021-12-31T22:41:13.327Z,"9km WNW of Cobb, CA",earthquake,0.51,0.78,,1,reviewed,nc,nc
2021-12-24T13:05:01.150Z,36.1003333,-117.849,1.76,0.91,ml,14,139,0.0983,0.09,ci,ci39895663,2022-01-03T18:32:31.899Z,"11km NE of Coso Junction, CA",earthquake,0.2,0.2,0.101,8,reviewed,ci,ci
2021-12-24T12:58:09.230Z,40.3035,-124.3888333,30.59,3.12,ml,29,219,0.1049,0.17,nc,nc73668286,2021-12-27T18:19:11.599Z,"9km WSW of Petrolia, CA",earthquake,0.72,0.61,0.171,19,reviewed,nc,nc
2021-12-24T12:47:43.659Z,63.1414,-149.7303,80,1.7,ml,,,,0.6,ak,ak021gg9tm35,2021-12-24T12:57:37.765Z,"48 km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-24T12:47:29.740Z,18.4855,96.2654,10,4.2,mb,,158,1.291,0.48,us,us6000gf1u,2021-12-24T13:10:16.040Z,"18 km W of Pyu, Myanmar",earthquake,5.7,1.9,0.199,7,reviewed,us,us
2021-12-24T12:45:21.430Z,33.953,-116.9405,18.15,1.42,ml,49,83,0.04587,0.14,ci,ci39895655,2022-01-04T18:20:25.590Z,"4km NE of Beaumont, CA",earthquake,0.14,0.31,0.118,24,reviewed,ci,ci
2021-12-24T12:34:17.763Z,38.5124,-119.5267,5.9,1.7,ml,8,77.59,0.07,0.1391,nn,nn00830458,2021-12-28T21:51:48.267Z,"4 km W of Walker, California",earthquake,,1.3,0.43,4,reviewed,nn,nn
2021-12-24T12:33:46.648Z,61.4823,-149.8289,33.1,1.1,ml,,,,0.36,ak,ak021gg9qma0,2021-12-24T12:36:15.223Z,"5 km WNW of Knik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-24T12:13:25.218Z,18.4372,146.6594,41.73,4.4,mb,,100,5.118,0.51,us,us7000g9jr,2022-01-10T09:26:38.040Z,"Pagan region, Northern Mariana Islands",earthquake,4.7,8.1,0.092,34,reviewed,us,us
2021-12-24T12:11:44.830Z,19.1590003967285,-155.496826171875,30.1399993896484,1.80999994,md,27,120,,0.159999996,hv,hv72844842,2021-12-24T12:15:07.880Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.65,1.13,0.180000007,5,automatic,hv,hv
2021-12-24T12:09:07.897Z,38.1751,-117.9594,2.4,1.2,ml,16,106.76,0.031,0.0984,nn,nn00830457,2021-12-29T17:03:05.369Z,"27 km SSE of Mina, Nevada",earthquake,,1.1,1.02,6,reviewed,nn,nn
2021-12-24T12:01:38.873Z,38.0791,-118.7052,6.7,0.9,ml,14,216.82,0.234,0.0852,nn,nn00830677,2021-12-29T20:56:00.506Z,"35 km NW of Benton, California",earthquake,,1.8,0.31,2,reviewed,nn,nn
2021-12-24T11:48:39.000Z,35.504,-117.4628333,-0.73,0.41,ml,4,161,0.08232,0.07,ci,ci37376124,2022-01-04T18:07:37.899Z,"21km NE of Johannesburg, CA",earthquake,0.39,1.4,0.272,2,reviewed,ci,ci
2021-12-24T11:48:32.900Z,36.1001667,-117.8485,2.16,1.31,ml,22,66,0.01812,0.1,ci,ci39895639,2022-01-04T18:04:35.054Z,"11km NE of Coso Junction, CA",earthquake,0.14,0.12,0.175,13,reviewed,ci,ci
2021-12-24T11:41:47.617Z,39.8337,22.1934,7.25,4.3,mb,,39,0.352,1.08,us,us6000gf1m,2021-12-25T18:23:53.197Z,"6 km SSW of Tsarítsani, Greece",earthquake,5.7,5.8,0.129,17,reviewed,us,us
2021-12-24T11:36:16.409Z,62.6666,-151.8041,2.5,1.7,ml,,,,1.14,ak,ak021gg95rhk,2021-12-24T22:45:39.704Z,"56 km WNW of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-12-24T11:33:10.613Z,61.1132,-150.7323,96.8,1.4,ml,,,,1.42,ak,ak021gg953w5,2021-12-24T11:36:18.235Z,"19 km E of Beluga, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-12-24T11:31:34.390Z,18.8698333333333,-155.234,11.89,4.87,ml,47,261,,0.12,hv,hv72844817,2021-12-26T07:44:19.334Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.55,0.72,0.176054570504694,39,reviewed,hv,hv
2021-12-24T11:29:24.530Z,32.9015,-115.5306667,8.79,1.49,ml,25,71,0.02527,0.18,ci,ci39895623,2022-01-04T17:58:18.542Z,"7km NNE of Imperial, CA",earthquake,0.27,0.44,0.164,14,reviewed,ci,ci
2021-12-24T11:28:16.198Z,62.6768,-151.7577,2.4,1.5,ml,,,,0.71,ak,ak021gg941qp,2021-12-24T11:41:39.035Z,"54 km WNW of Petersville, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-24T11:18:00.022Z,38.159,-117.9035,9.1,1.1,ml,15,153.89,0.049,0.1118,nn,nn00830452,2021-12-29T17:12:22.138Z,"31 km SE of Mina, Nevada",earthquake,,1.6,0.75,4,reviewed,nn,nn
2021-12-24T11:12:33.150Z,36.1585,-118.069,2.68,1.61,ml,19,74,0.1781,0.16,ci,ci39895615,2021-12-24T16:41:31.703Z,"15km SSW of Olancha, CA",earthquake,0.29,1.26,0.16,23,reviewed,ci,ci
2021-12-24T11:04:59.484Z,60.1413,-152.7694,88.6,1,ml,,,,0.72,ak,ak021gg8yzw7,2021-12-24T11:16:35.592Z,"61 km WNW of Happy Valley, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-24T11:03:33.320Z,38.7876667,-122.7685,1.69,1.05,md,38,100,0.01465,0.07,nc,nc73668271,2021-12-28T18:55:10.907Z,"2km NW of The Geysers, CA",earthquake,0.18,0.25,0.182,6,reviewed,nc,nc
2021-12-24T11:03:21.086Z,38.2655,-118.7634,4.9,0.7,ml,13,184.48,0.204,0.0895,nn,nn00830676,2021-12-29T20:52:54.085Z,"31 km SSW of Hawthorne, Nevada",earthquake,,3.6,0.37,2,reviewed,nn,nn
2021-12-24T10:57:43.484Z,14.8253,52.1809,10,5.3,mww,,55,9.661,0.75,us,us6000gf1c,2021-12-24T12:08:58.723Z,"152 km S of Al Ghayz̧ah, Yemen",earthquake,3.8,1.8,0.089,12,reviewed,us,us
2021-12-24T10:53:51.795Z,62.6719,-151.3582,92.4,2,ml,,,,0.68,ak,ak021gg8o1sb,2021-12-24T10:57:33.118Z,"36 km WNW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-24T10:48:47.660Z,36.1001667,-117.8523333,1.93,1.14,ml,15,128,0.0175,0.13,ci,ci39895607,2021-12-24T16:41:43.214Z,"11km NE of Coso Junction, CA",earthquake,0.3,0.19,0.174,15,reviewed,ci,ci
2021-12-24T10:48:31.050Z,19.2083339691162,-155.407333374023,32.0499992370605,1.78999996,md,38,152,,0.109999999,hv,hv72844787,2021-12-24T10:51:43.380Z,"7 km E of Pāhala, Hawaii",earthquake,0.54,0.930000007,0.839999974,19,automatic,hv,hv
2021-12-24T10:32:19.270Z,36.0986667,-117.8488333,1.82,2.16,ml,22,64,0.01949,0.14,ci,ci39895599,2021-12-24T16:43:09.270Z,"11km NE of Coso Junction, CA",earthquake,0.25,0.28,0.176,25,reviewed,ci,ci
2021-12-24T10:28:59.291Z,40.1643,-119.6456,8.6,0.7,ml,4,191.28,0.067,0.1371,nn,nn00830675,2021-12-29T20:46:42.482Z,"24 km N of Sutcliffe, Nevada",earthquake,,2.8,0.22,3,reviewed,nn,nn
2021-12-24T10:28:09.779Z,63.025,-151.0258,124.9,2.1,ml,,,,0.33,ak,ak021gg8ilmm,2021-12-24T10:41:13.040Z,"60 km NNW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-24T10:24:39.177Z,40.1406,-119.6634,6.6,1.3,ml,8,165.79,0.06,0.1658,nn,nn00830674,2021-12-29T20:43:36.480Z,"21 km NNW of Sutcliffe, Nevada",earthquake,,1.5,0.44,6,reviewed,nn,nn
2021-12-24T10:23:22.396Z,39.0761,-119.6162,11.5,1.3,ml,12,75.24,0.182,0.1352,nn,nn00830449,2021-12-29T16:35:14.200Z,"9 km ENE of Johnson Lane, Nevada",earthquake,,1.5,0.2,6,reviewed,nn,nn
2021-12-24T10:16:19.420Z,36.023,-117.848,3.36,0.94,ml,10,111,0.0376,0.1,ci,ci39895591,2021-12-24T16:42:23.098Z,"9km ESE of Coso Junction, CA",earthquake,0.24,0.52,0.17,11,reviewed,ci,ci
2021-12-24T10:15:48.680Z,19.2061672210693,-155.43733215332,34.1699981689453,2.19,ml,43,131,,0.100000001,hv,hv72844752,2021-12-24T10:31:37.040Z,"4 km E of Pāhala, Hawaii",earthquake,0.56,0.790000021,3.91,9,automatic,hv,hv
2021-12-24T10:14:06.521Z,61.8053,-149.8336,24.7,1.6,ml,,,,0.73,ak,ak021gg8fld8,2021-12-24T10:16:58.472Z,"Southern Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-24T10:11:42.880Z,17.9123,-66.8545,16,2.68,md,16,227,0.0675,0.08,pr,pr2021358004,2021-12-24T10:35:17.477Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.59,0.52,0.23,10,reviewed,pr,pr
2021-12-24T10:09:58.178Z,40.168,-119.6448,10.2,0.7,ml,4,194.66,0.067,0.1255,nn,nn00830672,2021-12-29T20:34:20.876Z,"24 km N of Sutcliffe, Nevada",earthquake,,2.5,0.17,2,reviewed,nn,nn
2021-12-24T09:59:55.900Z,19.2078333333333,-155.433666666667,33.59,3.23,ml,49,134,,0.1,hv,hv72844737,2021-12-25T10:01:49.690Z,"4 km E of Pāhala, Hawaii",earthquake,0.48,0.53,0.209137802291867,36,reviewed,hv,hv
2021-12-24T09:56:29.187Z,47.6149,-70.0079,13.77,1.7,ml,,196,0.225,0.57,us,us6000gf68,2021-12-27T22:44:32.040Z,"11 km ESE of La Malbaie, Canada",earthquake,3.9,7.5,0.148,6,reviewed,us,us
2021-12-24T09:49:36.620Z,33.2648333,-116.3,4.1,1.12,ml,27,68,0.08163,0.19,ci,ci39895583,2021-12-24T16:43:05.331Z,"7km E of Borrego Springs, CA",earthquake,0.32,0.75,0.17,24,reviewed,ci,ci
2021-12-24T09:46:39.140Z,33.6815,-116.7278333,14.66,0.89,ml,27,58,0.03171,0.13,ci,ci39895575,2022-01-03T21:33:21.956Z,"7km S of Idyllwild, CA",earthquake,0.26,0.31,0.16,5,reviewed,ci,ci
2021-12-24T09:45:03.067Z,40.1415,-119.6577,6.7,1,ml,6,168.45,0.064,0.1165,nn,nn00830671,2021-12-29T20:34:19.964Z,"21 km NNW of Sutcliffe, Nevada",earthquake,,1.5,0.22,3,reviewed,nn,nn
2021-12-24T09:44:01.120Z,19.2003326416016,-155.400329589844,32.9099998474121,2,md,33,162,,0.129999995,hv,hv72844717,2021-12-24T09:47:15.610Z,"8 km E of Pāhala, Hawaii",earthquake,0.63,0.75999999,0.870000005,9,automatic,hv,hv
2021-12-24T09:41:00.940Z,35.9466667,-120.4971667,3.41,-0.29,md,10,93,0.009858,0.04,nc,nc73668261,2021-12-31T05:06:51.362Z,"8km NW of Parkfield, CA",earthquake,0.29,0.5,,1,reviewed,nc,nc
2021-12-24T09:33:52.150Z,37.4006,-104.3047,5,1.7,ml,,221,0.274,0.29,us,us6000gg2e,2021-12-29T08:19:30.040Z,"14 km NNE of Hoehne, Colorado",earthquake,1.6,1.9,0.115,10,reviewed,us,us
2021-12-24T09:32:59.310Z,37.4071,-104.1551,5,1.8,ml,,244,0.336,0.98,us,us6000gg2c,2021-12-29T08:16:31.040Z,"24 km NE of Hoehne, Colorado",earthquake,2.7,2,0.115,10,reviewed,us,us
2021-12-24T09:32:01.521Z,61.3677,-151.2791,72.6,1.5,ml,,,,0.49,ak,ak021gg7y0aw,2021-12-24T09:43:44.778Z,"27 km NNW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-24T09:26:18.493Z,40.1742,-119.6549,9.9,0.3,ml,4,200.67,0.059,0.0966,nn,nn00830670,2021-12-29T20:31:13.664Z,"25 km N of Sutcliffe, Nevada",earthquake,,2.5,0.36,3,reviewed,nn,nn
2021-12-24T09:24:11.279Z,37.4427,-104.3254,5,1.6,ml,,264,0.311,0.49,us,us6000gg2a,2021-12-29T08:08:23.040Z,"18 km NNE of Hoehne, Colorado",earthquake,3.2,1.9,0.115,10,reviewed,us,us
2021-12-24T09:24:05.276Z,59.8645,-152.411,87,2.4,ml,,,,0.44,ak,ak021gg7wass,2021-12-24T09:39:35.040Z,"33 km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-24T09:20:50.130Z,19.449499130249,-155.242828369141,26.4400005340576,1.76999998,md,38,56,,0.100000001,hv,hv72844702,2021-12-24T09:24:08.180Z,"1 km NW of Volcano, Hawaii",earthquake,0.39,1.11000001,0.529999971,15,automatic,hv,hv
2021-12-24T09:12:41.240Z,33.4615,-116.4988333,10.12,1.26,ml,45,58,0.08687,0.2,ci,ci39895567,2021-12-24T16:44:20.310Z,"19km ESE of Anza, CA",earthquake,0.23,0.42,0.15,27,reviewed,ci,ci
2021-12-24T09:10:03.560Z,38.8241667,-122.808,1.33,1.14,md,33,42,0.001794,0.02,nc,nc73668256,2021-12-28T18:28:10.702Z,"7km NW of The Geysers, CA",earthquake,0.16,0.22,0.165,5,reviewed,nc,nc
2021-12-24T09:09:36.340Z,38.824,-122.8083333,1.5,0.35,md,24,39,0.001488,0.02,nc,nc73669751,2021-12-31T07:17:11.718Z,"7km NW of The Geysers, CA",earthquake,0.18,0.37,0.281,4,reviewed,nc,nc
2021-12-24T09:09:16.940Z,19.2428333333333,-155.410333333333,32.04,2.03,md,29,130,,0.1,hv,hv72844697,2021-12-27T19:56:18.770Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.5,0.71,0.172749268419481,13,reviewed,hv,hv
2021-12-24T09:05:22.500Z,18.8691,-67.1766,3,3.39,md,20,212,0.4069,0.29,pr,pr2021358003,2021-12-24T10:12:38.502Z,"42 km N of San Antonio, Puerto Rico",earthquake,0.67,1.02,0.16,16,reviewed,pr,pr
2021-12-24T08:58:46.970Z,36.1855,-118.0471667,2.55,1.25,ml,19,133,0.1698,0.14,ci,ci39895559,2022-01-03T18:55:47.400Z,"11km SSW of Olancha, CA",earthquake,0.27,0.8,0.325,9,reviewed,ci,ci
2021-12-24T08:49:27.210Z,38.7881667,-122.7621667,0.87,0.81,md,28,81,0.01259,0.04,nc,nc73668251,2021-12-28T18:02:10.542Z,"1km NNW of The Geysers, CA",earthquake,0.14,0.28,0.105,5,reviewed,nc,nc
2021-12-24T07:58:31.562Z,26.2159,102.3207,10,4.4,mb,,77,5.08,0.91,us,us7000g9jm,2022-01-07T05:49:17.040Z,"71 km ESE of Dadukou, China",earthquake,7.6,1.8,0.12,20,reviewed,us,us
2021-12-24T07:53:21.210Z,34.2763333,-116.8003333,7.35,1.29,ml,43,38,0.07495,0.15,ci,ci39895535,2022-01-04T17:51:12.680Z,"4km ENE of Big Bear City, CA",earthquake,0.14,0.42,0.089,17,reviewed,ci,ci
2021-12-24T07:50:39.280Z,33.9943333,-116.7646667,11.93,0.85,ml,16,134,0.1065,0.09,ci,ci39895527,2022-01-04T17:35:05.033Z,"9km NNE of Cabazon, CA",earthquake,0.36,0.96,0.247,8,reviewed,ci,ci
2021-12-24T07:48:41.880Z,44.1715,-110.268,5.97,1.38,md,6,140,0.1493,0.16,uu,uu60029709,2021-12-29T15:57:51.680Z,"67 km NNE of Kelly, Wyoming",earthquake,0.57,9.95,0.019,3,reviewed,uu,uu
2021-12-24T07:48:05.380Z,44.1735,-110.289,2.23,1.25,md,8,126,0.1639,0.15,uu,uu60473527,2021-12-29T15:52:41.470Z,"66 km NNE of Kelly, Wyoming",earthquake,0.46,2.17,0.12,4,reviewed,uu,uu
2021-12-24T07:47:20.808Z,40.1334,-119.6568,4.9,0.3,ml,5,162.3,0.068,0.1654,nn,nn00830669,2021-12-29T20:28:07.630Z,"20 km NNW of Sutcliffe, Nevada",earthquake,,2,0.32,3,reviewed,nn,nn
2021-12-24T07:45:14.302Z,-37.7734,-75.2744,10,4.5,mb,,154,1.952,0.98,us,us6000gf0f,2022-01-07T05:42:34.040Z,"144 km W of Lebu, Chile",earthquake,3.6,1.9,0.163,11,reviewed,us,us
2021-12-24T07:41:01.560Z,44.1615,-110.2591667,11.36,2.46,ml,24,92,0.1394,0.21,uu,uu60473522,2022-01-07T05:38:28.040Z,"66 km NNE of Kelly, Wyoming",earthquake,0.49,0.85,0.278,5,reviewed,uu,uu
2021-12-24T07:28:38.850Z,38.8248333,-122.7991667,1.5,0.5,md,13,76,0.00864,0.03,nc,nc71126959,2021-12-28T19:36:11.220Z,"6km NW of The Geysers, CA",earthquake,0.28,0.7,,1,reviewed,nc,nc
2021-12-24T07:27:50.324Z,62.1775,-151.1272,74.9,1.7,ml,,,,0.21,ak,ak021gg6q68o,2021-12-24T07:30:59.171Z,"25 km NE of Skwentna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-12-24T07:27:36.710Z,39.491,-122.9813333,7.38,2.08,md,25,64,0.1633,0.09,nc,nc73668246,2021-12-28T19:30:11.680Z,"9km NNW of Lake Pillsbury, CA",earthquake,0.22,0.77,0.116,28,reviewed,nc,nc
2021-12-24T07:16:22.455Z,45.6375,-69.2042,1.48,1.9,ml,,83,0.378,0.38,us,us6000gf5z,2021-12-27T22:33:04.294Z,"36 km ENE of Greenville, Maine",earthquake,1.7,6.2,0.115,10,reviewed,us,us
2021-12-24T07:07:40.580Z,17.9795,-66.8383,17,2.8,md,18,174,0.0411,0.2,pr,pr2021358002,2021-12-24T08:06:27.348Z,"2 km SW of Indios, Puerto Rico",earthquake,0.62,0.41,0.25,15,reviewed,pr,pr
2021-12-24T07:06:57.377Z,63.8237,-149.1472,28.6,2,ml,,,,1.43,ak,ak021gg6loqz,2021-12-24T07:11:47.009Z,"Central Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-24T07:05:42.331Z,38.164,-117.8526,8.3,1.9,ml,18,112.29,0.088,0.135,nn,nn00830445,2021-12-28T21:58:05.392Z,"33 km SE of Mina, Nevada",earthquake,,1.6,0.33,5,reviewed,nn,nn
2021-12-24T07:03:32.400Z,19.1723327636719,-155.47216796875,33.6199989318848,2.01999998,md,37,80,,0.150000006,hv,hv72844657,2021-12-24T07:06:46.770Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.54,0.879999995,0.460000008,13,automatic,hv,hv
2021-12-24T07:00:01.116Z,37.3624,-104.3139,7.61,1.8,ml,,221,0.236,0.06,us,us6000gg29,2021-12-29T08:01:54.040Z,"10 km NNE of Hoehne, Colorado",earthquake,3.2,7.1,0.128,8,reviewed,us,us
2021-12-24T07:00:00.870Z,36.646,70.9849,224.48,4.4,mb,,79,0.58,0.66,us,us6000gf06,2022-01-07T05:33:44.040Z,"27 km SSE of Jurm, Afghanistan",earthquake,8.1,7.1,0.096,31,reviewed,us,us
2021-12-24T06:59:17.357Z,37.4334,-104.3405,5,1.6,ml,,322,0.299,0.42,us,us6000gg28,2021-12-29T07:58:14.040Z,"17 km NNE of Hoehne, Colorado",earthquake,5.3,2,0.128,8,reviewed,us,us
2021-12-24T06:58:11.124Z,37.4043,-104.2785,8.74,1.7,ml,,225,0.285,0.37,us,us6000gg27,2021-12-29T07:52:02.040Z,"16 km NNE of Hoehne, Colorado",earthquake,3.8,8.9,0.115,10,reviewed,us,us
2021-12-24T06:48:25.765Z,52.3573,-170.0846,20.88,3.3,ml,,207,1.58,0.95,us,us6000gf0j,2022-01-07T05:31:53.040Z,"105 km SW of Nikolski, Alaska",earthquake,11.8,14.8,0.091,16,reviewed,us,us
2021-12-24T06:36:36.920Z,33.9611667,-116.7758333,12.91,1.18,ml,32,55,0.04779,0.12,ci,ci39895511,2022-01-04T17:30:00.768Z,"5km NNE of Cabazon, CA",earthquake,0.17,0.36,0.162,10,reviewed,ci,ci
2021-12-24T06:33:17.649Z,0.7681,125.2271,19.31,4.3,mb,,87,2.139,0.6,us,us6000gf04,2022-01-07T05:29:55.040Z,"68 km SSE of Tondano, Indonesia",earthquake,4.9,5.8,0.147,13,reviewed,us,us
2021-12-24T06:23:09.200Z,39.4443333,-123.2933333,6.55,1.61,md,19,83,0.04212,0.07,nc,nc73668241,2021-12-29T10:24:12.439Z,"7km NE of Willits, CA",earthquake,0.17,0.36,0.107,18,reviewed,nc,nc
2021-12-24T06:16:00.277Z,38.6867,-118.7705,8,1.3,ml,16,96.55,0.422,0.1029,nn,nn00830668,2021-12-29T20:21:56.439Z,"4 km NNW of Walker Lake, Nevada",earthquake,,11.5,0.15,2,reviewed,nn,nn
2021-12-24T06:12:36.490Z,39.3466667,-123.2376667,7.35,1.97,md,23,62,0.05217,0.08,nc,nc73668236,2021-12-29T10:15:12.744Z,"10km NNW of Redwood Valley, CA",earthquake,0.21,0.4,0.112,24,reviewed,nc,nc
2021-12-24T06:07:57.143Z,40.1322,-119.6644,5.3,0.4,ml,5,158.5,0.064,0.1588,nn,nn00830667,2021-12-29T20:12:40.003Z,"20 km NNW of Sutcliffe, Nevada",earthquake,,1.9,0.43,3,reviewed,nn,nn
2021-12-24T06:01:47.760Z,18.802,-65.4596,16,3.48,md,20,262,0.5252,0.17,pr,pr2021358001,2021-12-24T06:29:42.337Z,"54 km NNE of Luquillo, Puerto Rico",earthquake,1.34,2.37,0.05,6,reviewed,pr,pr
2021-12-24T05:44:50.177Z,29.9925,-113.7306,10,4.9,mb,,134,1.421,0.79,us,us6000gezr,2022-01-07T05:26:18.040Z,"100 km W of La Libertad, Mexico",earthquake,4,1.9,0.091,38,reviewed,us,us
2021-12-24T05:37:55.017Z,40.1336,-119.6564,5.1,0.6,ml,5,162.59,0.069,0.1539,nn,nn00830666,2021-12-29T20:09:34.105Z,"20 km NNW of Sutcliffe, Nevada",earthquake,,1.8,0.15,2,reviewed,nn,nn
2021-12-24T05:26:07.433Z,37.3964,-104.2827,7.95,1.7,ml,,225,0.276,0.35,us,us6000gg26,2021-12-29T07:48:30.040Z,"15 km NE of Hoehne, Colorado",earthquake,3,6.9,0.128,8,reviewed,us,us
2021-12-24T05:21:19.675Z,40.1322,-119.6574,5.4,0.8,ml,5,161.23,0.069,0.1353,nn,nn00830665,2021-12-29T20:06:28.271Z,"20 km NNW of Sutcliffe, Nevada",earthquake,,1.9,0.25,3,reviewed,nn,nn
2021-12-24T05:15:45.618Z,40.1669,-119.6456,9.2,0.7,ml,4,243.54,0.066,0.1433,nn,nn00830664,2021-12-29T20:03:22.369Z,"24 km N of Sutcliffe, Nevada",earthquake,,2.7,0.45,2,reviewed,nn,nn
2021-12-24T05:12:59.219Z,40.1483,-119.6497,6.2,0.6,ml,5,176.48,0.067,0.1582,nn,nn00830663,2021-12-29T20:00:16.741Z,"22 km N of Sutcliffe, Nevada",earthquake,,1.9,0,1,reviewed,nn,nn
2021-12-24T05:05:20.132Z,40.1395,-119.6611,6.4,1.3,ml,6,165.68,0.062,0.1401,nn,nn00830662,2021-12-29T19:57:10.844Z,"21 km NNW of Sutcliffe, Nevada",earthquake,,1.6,0.17,2,reviewed,nn,nn
2021-12-24T04:53:43.720Z,48.7405,-122.8745,58.15,1.11,md,13,148,0.06752,0.2,uw,uw61799342,2021-12-24T17:53:05.210Z,"16 km NNE of Orcas, Washington",earthquake,1.25,0.98,0.0983736853655262,9,reviewed,uw,uw
2021-12-24T04:48:26.025Z,40.1571,-119.5928,5.6,0.4,ml,4,243.31,0.107,0.1006,nn,nn00830661,2021-12-29T19:20:12.247Z,"22 km N of Sutcliffe, Nevada",earthquake,,4.8,0.43,3,reviewed,nn,nn
2021-12-24T04:47:49.405Z,40.1649,-119.6331,7.3,0.3,ml,4,243.24,0.076,0.0268,nn,nn00830659,2021-12-29T19:10:56.475Z,"Nevada",earthquake,,3.1,0.35,3,reviewed,nn,nn
